tceid,ticid,tce_plnt_num,sectors,lastUpdate,tce_period,tce_period_err,tce_time0bt,tce_time0bt_err,tce_time0,tce_time0_err,tce_ror,tce_ror_err,tce_dor,tce_dor_err,tce_incl,tce_incl_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_ingress,tce_ingress_err,tce_depth,tce_depth_err,tce_eccen,tce_eccen_err,tce_longp,tce_longp_err,tce_limbdark_mod,tce_ldm_coeff1,tce_ldm_coeff2,tce_ldm_coeff3,tce_ldm_coeff4,tce_num_transits,tce_trans_mod,tce_full_conv,tce_model_snr,tce_model_chisq,tce_model_dof,tce_robstat,tce_dof2,tce_chisq2,tce_chisqgofdof,tce_chisqgof,tce_prad,tce_prad_err,tce_sma,tce_sma_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_ntoi,tce_sectors,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_smet,tce_smet_err,tce_sradius,tce_sradius_err,tce_sdensity,tce_sdensity_err,tce_steff_prov,tce_slogg_prov,tce_smet_prov,tce_sradius_prov,tce_sdensity_prov,tcet_period,tcet_period_err,tcet_time0bt,tcet_time0bt_err,tcet_time0,tcet_time0_err,tcet_duration,tcet_duration_err,tcet_ingress,tcet_ingress_err,tcet_depth,tcet_depth_err,tcet_full_conv,tcet_model_chisq,tcet_model_dof,wst_robstat,wst_depth,tce_ws_mesmedian,tce_ws_mesmad,tce_ws_maxmes,tce_ws_minmes,tce_ws_maxmesd,tce_ws_minmesd,tce_max_sngle_ev,tce_max_mult_ev,tce_bin_oedp_stat,tce_bin_spc_stat,tce_bin_lpc_stat,tce_albedo,tce_albedo_err,tce_ptemp,tce_ptemp_err,tce_albedo_stat,tce_ptemp_stat,boot_fap,boot_mesthresh,boot_mesmean,boot_messtd,bootstrap_transit_count,tce_cap_stat,tce_hap_stat,tce_dicco_mra,tce_dicco_mra_err,tce_dicco_mdec,tce_dicco_mdec_err,tce_dicco_msky,tce_dicco_msky_err,tce_ditco_mra,tce_ditco_mra_err,tce_ditco_mdec,tce_ditco_mdec_err,tce_ditco_msky,tce_ditco_msky_err,Table1.Disposition
00398572544-01,398572544,1,s0042,44480,3.40862,0.0000115,2449.18,0.000284,2459449.18,0.000284,0.116634,0.0166,8.07944,9.19758,86.8626,542.555,0.442192,30.7688,3.31861,0.114435,0.423256,0.123467,15116.3,202.645,0,0,0,0,claret_tess_nonlinear_limb_darkening_model,0.4537979,0.3378819,-0.1725992,0.00536,5,mandel-agol_geometric_transit_model,TRUE,106.9598,2158.644,2430.602,88.48322,689.8537,364.7888,354,1069.381,14.1822,4.76464,0.0466,-1,1323.28,-1,724.646,-1,1,1,6134,146.757,4.4089,0.0861,-0.12,0.03,1.11382,0.0596,0.8396235,0.1723307,TIC8.2,TIC8.2,TIC8.2,TIC8.2,TIC8.2-Der,3.408331633,-1,2449.184773,-1,2459449.185,-1,3.208960271,-1,0.502541616,-1,14821.69007,-1,TRUE,12555,3593,3.056282,524.9321,-0.262358,0.6739518,2.69864,-2.52672,1.79859,0.749977,54.24938,91.99448,3.33985,0,0,3.1179,1.050448,2718.675,219.1268,2.016187,6.174808,0,7.295723,-0.3797539,1.080019,8,63.68976,6.947647,-0.9591175,2.506867,-0.3931028,2.504915,1.03655,2.506586,-0.7890535,2.506851,-0.6645293,2.5049,1.031603,2.506042,KP
00398733009-01,398733009,1,s0004,44354,0.81856,0.00000633,1411.56,0.000141287,2458411.56,0.000141287,0.201798,0.00104184,7.75208,0.0118,87.0479,11.6824,0.399237,0.513513,0.918911,0.00953,0.179936,0.00854,42379.4,630.827,0,0,0,0,claret_tess_nonlinear_limb_darkening_model,0.8413,-1.0881,0.9336,-0.31,26,mandel-agol_geometric_transit_model,TRUE,14.61105,3063.287,3662.155,12.17688,35.04332,32.5612,686,614.3949,3.96544,2.31014,0.0133,0.00131,5028.07,115.811,151052,3476.16,1,1,31000,7000,5.59962,0.544746,0,0,0.18,0.104,80.60225,111.3115,TIC8.1,TIC8.1,Solar,TIC8.1,TIC8.1-Der,0.818716705,-1,1411.558639,-1,2458411.559,-1,0.961462638,-1,0.249005661,-1,41954.27019,-1,TRUE,15141,6090,2.141961,6140.134,-0.42792,0.83351,2.72357,-2.402304,0.39925,0.252027,4.563861,10.34537,0.6469911,0,0,38.12625,38.84387,19317.36,4844.26,0.9557815,2.797242,7.51E-26,7.067781,0.0961,0.9810138,31,7.367109,3.458902,-3.594291,2.960724,-21.27143,2.93627,21.57297,2.936952,3.633488,2.96066,0.4432032,2.936219,3.660419,2.960303,PC
00398943781-01,398943781,1,s0010,44494,3.05239,0.000173571,1569.85,0.000441252,2458569.85,0.000441252,0.134807,0.056,10.0973,0.0941,89.9433,0.594329,0.01,0.0795,2.62616,0.0169,0.312886,0.00847,21470.1,432.97,0,0,0,0,claret_tess_nonlinear_limb_darkening_model,0.6387222,-0.3161541,0.719795,-0.3512756,6,mandel-agol_geometric_transit_model,TRUE,138.0344,1975.33,2277.31,129.9964,1477.512,11.07305,449,1602.921,12.9519,17.3567,0.0409,0.00446796,1135.59,70.3584,393.008,837.813,1,1,5546,108.274,4.53848,0.0749977,0.06,0.02,0.880069,0.0416,1.432065,0.2564182,TIC8.1,TIC8.1,TIC8.1,TIC8.1,TIC8.1-Der,3.052776575,-1,1569.85206,-1,2458569.852,-1,2.615647757,-1,0.432397649,-1,20414.78189,-1,TRUE,15797,3763,3.230511,552.7674,0.11015,0.7549241,3.54835,-2.418355,-0.33752,1.14581,64.22291,151.1259,0.03982873,0,0,3.028255,0.8974227,2316.107,163.4377,2.260089,7.01105,0,11.46282,-2.602439,1.972995,9,85.86993,14.58182,-0.0912,2.500885,0.0188,2.500975,0.0931,2.500889,0.1542629,2.500884,0.4020849,2.500974,0.4306615,2.500963,KP
00399144800-01,399144800,1,s0037,44364,13.4551,0.00557,2310.99,0.00394,2459310.99,0.00394,0.078,0.0051,13.2659,1.35179,85.725,96.6728,0.988886,15.1909,3.33479,0.317658,1.66739,0.295911,2567.32,759.272,0,0,0,0,claret_tess_nonlinear_limb_darkening_model,0.6456714,-0.3656312,0.7969033,-0.3819822,2,mandel-agol_geometric_transit_model,TRUE,12.67929,710.8357,764.1848,9.580951,8.979461,15.54803,58,76.14462,8.42474,0.416129,0.108895,0.00203995,724.719,18.9801,65.1926,1.60608,1,1,5448,131.061,4.42481,0.0824,0,0,0.989667,0.0532,0.9802134,0.193223,TIC8.1,TIC8.1,Solar,TIC8.1,TIC8.1-Der,13.41527176,-1,2311.02555,-1,2459311.026,-1,1.14277837,-1,0.568366794,-1,2128.356511,-1,TRUE,16827,474,2.834123,670.167,-0.0133451,0.6365833,3.73227,-2.83982,-1.58891,0.463866,12.33584,9.42345,29.57321,0,0,61.5974,260.3217,3139.066,3315.822,0.2327789,0.7281007,1.45E-25,5.324196,0.7113369,0.8389348,2,7.228425,2.684758,-3.24806,2.539282,0.4512436,2.801407,3.279256,2.544496,-4.941726,2.53921,0.8418117,2.801406,5.012914,2.546974,PC
00399642071-01,399642071,1,s0037,44364,2.29068,0.00557,2307.94,0.00394,2459307.94,0.00394,0.0474,0.0051,5.50936,1.35179,87.9045,96.6728,0.201448,15.1909,3.28611,0.317658,0.156202,0.295911,2664.62,759.272,0,0,0,0,claret_tess_nonlinear_limb_darkening_model,0.6566097,0.0861,0.0397,-0.0226,10,mandel-agol_geometric_transit_model,TRUE,9.815727,3911.74,4698.644,9.990411,17.69164,3.44528,892,914.9951,3.1941,0.416129,0.029,0.00203995,804.822,18.9801,99.1563,1.60608,1,1,3953,123.519,4.6489,0.120623,0,0,0.617703,0.0646,2.630996,0.7808092,TIC8.1,TIC8.1,Solar,TIC8.1,TIC8.1-Der,2.288887978,-1,2307.933791,-1,2459307.934,-1,4.311416824,-1,1.952230131,-1,2189.678051,-1,TRUE,17787,7284,2.338786,651.5499,-0.0118294,0.7258936,2.0456,-2.31344,1.51109,0.572199,3.97625,8.55719,0.2364846,0,0,29.57746,22.12376,2901.887,531.1005,1.291709,3.933101,9.59E-16,7.644689,-0.00589,1.077586,11,7.227993,4.329077,-22.39536,2.517029,-3.228395,2.592273,22.62686,2.518584,-25.89642,2.510819,-7.111882,2.592272,26.85523,2.516618,PC
00399794420-01,399794420,1,s0041,44461,1.59612,,2421.08,,2459421.08,,0.139777,,6.39522,,84.0442,,0.663577,,1.78282,,0.366073,,20518.9,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.5837926,-0.1326635,0.4842443,-0.2643017,17,mandel-agol_geometric_transit_model,TRUE,8.939494,3178.136,3874.921,7.639713,19.12322,13.76633,661,571.1424,17.6989,,0.0269,,1651.78,,1759.27,,1,1,5703,123,4.31786,0,0,0,1.15986,0,0.6538142,0,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,1.59566462,-1,2421.083669,-1,2459421.084,-1,2.316855734,-1,0.903578837,-1,22153.19941,-1,TRUE,18590,5817,2.088053,5092.037,-0.120713,0.5375665,2.17739,-2.007249,0.44164,0.52342,3.758504,7.17225,0.1456391,0,0,6.481229,3.385856,4074.814,539.3797,1.618861,4.482488,1E-12,7.246036,-0.2323956,1.052613,16,4.217925,2.264386,-19.68586,3.051857,-15.63041,3.468558,25.13648,3.219381,2.866243,3.050849,-1.08805,3.468554,3.065812,3.106554,KP
00399860444-01,399860444,1,s0026,44273,2.47058,,2012.51,,2459012.51,,0.126138,,7.99091,,83.9554,,0.841469,,1.7802,,0.610124,,14796.4,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.5444918,0.01159201,0.2827415,-0.1827676,9,mandel-agol_geometric_transit_model,TRUE,109.1283,2034.862,2461.234,104.1229,955.5998,102.1001,393,1049.94,13.9925,,0.0365,,1363.8,,817.579,,1,1,5854,101.623,4.44824,0.0708,-0.03,0.1,1.01613,0.0402,1.007605,0.1689477,TIC8,TIC8,TIC8,TIC8,TIC8-Deriv,2.470030308,-1,2012.513113,-1,2459012.513,-1,1.746596261,-1,0.546190092,-1,14600.88227,-1,TRUE,17302,3230,1.875739,257.445,0.0858872,0.6121244,2.12875,-2.933501,0.78251,0.845008,38.74657,106.4714,0.2836017,0,0,0.9612477,0.433185,2087.861,230.7362,-0.0895,3.08033,0,6.616326,0.3238884,0.8895315,10,62.56831,12.99743,0.4032456,2.502336,-0.4018509,2.505594,0.56929,2.50396,0.3648007,2.502334,-0.9118951,2.505591,0.9821569,2.505142,KP
00399870368-01,399870368,1,s0032,44226,2.74424,0.00212,2175.05,0.00399,2459175.05,0.00399,0.0937,0.00491,5.29219,5.2539,83.397,83.5931,0.608547,11.5748,3.64254,0.382645,0.478606,0.388342,9243.89,90.4786,0,0,0,0,claret_tess_nonlinear_limb_darkening_model,0.6262076,-0.2226286,0.2366099,-0.0998,9,mandel-agol_geometric_transit_model,TRUE,137.6899,4017.669,4800.232,132.5533,1551.476,98.66375,943,1587.45,20.1656,1.83941,0.0498433,0.00494,2422.01,63.2076,8132.47,281.588,1,1,8730,152.723,4.18942,0.0701904,0,0,1.97036,0.0658,0.286335,0.0473,TIC8.1,TIC8.1,Solar,TIC8.1,TIC8.1-Der,2.744443178,-1,2175.052107,-1,2459175.052,-1,3.614711707,-1,0.545072017,-1,9051.130386,-1,TRUE,18050,7413,2.218959,435.5057,-0.106258,0.474408,2.43052,-3.146545,-0.55002,-0.430578,49.32745,138.4607,0.3574855,0,0,1.463731,0.624073,4118.899,430.2394,0.7430713,3.879292,0,10.70793,-2.570098,1.860677,10,63.09314,20.9162,-4.867374,2.500724,-3.605345,2.500695,6.057214,2.500714,-0.6598415,2.500722,-1.424099,2.500693,1.569537,2.500699,PC
00399871011-01,399871011,1,s0032,44226,22.1333,0.00212,2176.25,0.00399,2459176.25,0.00399,0.0603,0.00491,31.2249,5.2539,89.9817,83.5931,0.01,11.5748,5.74259,0.382645,0.326813,0.388342,4123.85,90.4786,0,0,0,0,claret_tess_nonlinear_limb_darkening_model,0.4117909,0.604088,-0.6394578,0.2166876,2,mandel-agol_geometric_transit_model,TRUE,21.84819,1703.755,1605.929,26.82529,67.02526,618.1667,359,1031.021,9.51915,1.83941,0.175116,0.00494,861.349,63.2076,130.088,281.588,1,1,6794,135.651,4.28232,0.0884466,0,0,1.4456,0.0637688,0.4833611,0.1007221,TIC8.1,TIC8.1,Solar,TIC8.1,TIC8.1-Der,22.11943436,-1,2176.262885,-1,2459176.263,-1,6.028641334,-1,0.69006296,-1,3900.693194,-1,TRUE,18884,2872,2.066048,511.66,-1.44073,1.281065,1.40064,-4.033389,-1.93058,0.80831,34.79246,26.02175,611.5786,0,0,95.26005,31.67059,4160.516,324.9683,2.976264,10.09552,0,3.622641,2.403358,0.2162716,2,10.45743,4.210164,-0.4469572,2.551425,2.785019,2.544832,2.820657,2.544998,-1.013843,2.551424,2.332861,2.544831,2.543643,2.54588,PC
00399954349-01,399954349,1,s0026,44273,7.83082,,2010.8,,2459010.8,,0.0473,,21.6233,,89.5399,,0.173646,,2.85856,,0.133046,,2717.28,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.7024989,-0.6144406,1.122633,-0.4679062,4,mandel-agol_geometric_transit_model,TRUE,8.268785,1469.841,1730.996,6.839599,7.301513,5.92973,293,255.6453,3.77599,,0.0712,,683.807,,51.672,,1,1,4837,138.283,4.60493,0.097,0.11,0.1,0.731146,0.0558291,2.008749,0.4739737,TIC8,TIC8,TIC8,TIC8,TIC8-Deriv,7.833329678,-1,2010.793678,-1,2459010.794,-1,3.106554587,-1,0.577981377,-1,2429.055222,-1,TRUE,17121,2367,2.17973,901.418,0.0297931,0.701813,2.01645,-2.818748,-1.08336,1.14442,5.685373,7.50612,0.01433079,0,0,176.4757,179.2351,3853.411,972.8676,0.9790253,3.2561,4.54E-10,8.747262,-0.7883809,1.352815,4,7.348491,2.591653,-1.349705,3.002913,5.879677,3.633861,6.032603,3.604904,0.4459471,3.0029,5.218153,3.633858,5.237174,3.629678,PC
00399967279-01,399967279,1,s0046,44643,24.6114,0.000029,2450.86,0.000124,2459450.86,0.000124,0.112893,0.332274,31.4152,1.20079,88.6925,1.12952,0.716816,0.476356,5.0969,0.0107037,0.984046,0.00535,13050,891.323,0,0,0,0,claret_tess_nonlinear_limb_darkening_model,0.7703735,-0.7712001,1.264485,-0.495658,2,mandel-agol_geometric_transit_model,TRUE,34.05739,2132.826,1912.655,36.20709,119.3934,1137.838,269,1445.239,12.5008,29.679,0.149858,0.00608,534.23,32.8628,19.2502,11.0322,1,111,4653.65,104.57,4.29497,0.14042,0.244,0.053,1.0143,0.144372,0.7092566,0.2505608,TIC8.2,TIC8.2,TIC8.2,TIC8.2,TIC8.2-Der,24.60971069,-1,2450.856459,-1,2459450.856,-1,4.697717258,-1,0.780203083,-1,10048.69153,-1,TRUE,47613,2977,3.180906,755.8308,-0.0749086,0.7301086,3.30932,-4.784392,15.86247,6.39581,49.35382,36.58589,839.8827,0,0,59.75669,23.87796,2296.495,192.3793,2.460708,9.023229,0,6.227272,0.2991257,0.9335772,3,27.99063,2.643605,0.3900521,10.71531,-0.6789827,14.12128,0.7830442,7.302279,0.2774253,6.84899,-0.3783512,8.861913,0.4691635,3.971429,PC
00400103802-01,400103802,1,s0040,44441,4.25129,,2391.83,,2459391.83,,0.108206,,12.6081,,89.8143,,0.0409,,2.85641,,0.27985,,13847.5,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.6360327,-0.330355,0.7511919,-0.3664305,6,mandel-agol_geometric_transit_model,TRUE,53.10719,2156.335,2571.694,51.76972,253.4433,3.20073,449,449.7953,11.0661,,0.0508,,1042.57,,279.214,,1,1,5501,128.538,4.47931,0.0787,0,0,0.936789,0.0491,1.174,0.2213406,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,4.251387119,-1,2391.827647,-1,2459391.828,-1,2.886356679,-1,0.452423331,-1,12972.53887,-1,TRUE,20061,3751,1.594229,444.4415,0.0213788,0.5104395,2.0075,-1.924737,0.47498,0.640255,18.09221,42.23009,0.1380336,0,0,5.148772,3.258993,2428.123,380.8275,1.273023,3.617547,0,6.971795,-0.1573508,1.002999,7,28.69302,6.747747,-0.0679,2.501342,-0.651503,2.519057,0.6550307,2.518867,-0.0807,2.501342,-0.823444,2.519054,0.8273894,2.518887,PC
00400323948-01,400323948,1,s0037,44364,3.22209,0.00557,2310.23,0.00394,2459310.23,0.00394,0.0314,0.0051,5.86051,1.35179,87.9638,96.6728,0.208227,15.1909,4.26687,0.317658,0.136874,0.295911,1189.99,759.272,0,0,0,0,claret_tess_nonlinear_limb_darkening_model,0.6921448,-0.596806,1.110828,-0.4711304,6,mandel-agol_geometric_transit_model,TRUE,11.28059,3351.18,4034.822,11.2806,17.3235,2.39956,802,811.7918,8.9969,0.416129,0.0813,0.00203995,1222.63,18.9801,528.09,1.60608,1,1,4876,122,4.438,0,0,0,2.62415,0,1,0,TIC8.1,Solar,Solar,TIC8.1,Solar,3.222220898,-1,2310.224388,-1,2459310.224,-1,4.550587451,-1,0.780221899,-1,1056.349085,-1,TRUE,16611,6871,1.431119,147.1162,-0.359026,0.5699288,1.6966,-2.523676,1.72081,1.21248,5.540721,10.74624,0.4187092,0,0,6.603325,7.911418,3030.246,910.7835,0.708258,1.983559,1.56E-26,7.092456,0.168625,0.9982674,7,5.155244,4.959737,-20.85134,2.520603,-1.193093,2.658858,20.88545,2.521067,-21.1758,2.517831,-1.706103,2.658857,21.24442,2.518765,EB
00400430915-01,400430915,1,s0040,44441,2.18685,,2391.24,,2459391.24,,0.0528,,4.5373,,89.6671,,0.0264,,3.91101,,0.199513,,3166.93,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.4109691,0.6203372,-0.6619143,0.2271897,13,mandel-agol_geometric_transit_model,TRUE,13.93545,5835.875,6931.715,12.84153,24.64772,17.85319,1233,1173.578,11.0831,,0.0372,,2134.6,,4906.67,,1,1,6728,124.971,4.02611,0.0835,0,0,1.92153,0.0863,0.2015871,0.0398,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,2.187499046,-1,2391.243089,-1,2459391.243,-1,4.193137715,-1,0.722929269,-1,2556.840005,-1,TRUE,20270,9822,1.289138,473.733,-0.102636,0.605907,1.88103,-2.206199,1.44025,0.87081,4.7866,10.39665,0.4951845,0,0,2.931083,2.109779,4318.312,768.1497,0.9153013,2.827265,1.05E-24,7.308636,0.2543243,0.9948887,13,6.808842,1.20599,-1.353269,2.573187,-3.262882,2.750642,3.532384,2.725321,-0.6050416,2.573181,-0.1900229,2.750641,0.6341798,2.589611,PC
00400432230-01,400432230,1,s0040,44441,3.18308,,2390.92,,2459390.92,,0.101058,,7.30275,,83.4234,,0.836395,,2.40414,,0.649733,,9713.33,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.4350227,0.4813111,-0.4264982,0.1204505,9,mandel-agol_geometric_transit_model,TRUE,52.64422,2394.036,2866.14,44.86526,196.0173,51.79929,479,512.631,15.3194,,0.0464,,1560.73,,1402.26,,1,1,6463,133.722,4.2702,0.0904,0,0,1.38857,0.0634,0.4893638,0.1042811,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,3.183331966,-1,2390.917732,-1,2459390.918,-1,2.253059198,-1,0.547525092,-1,9128.848984,-1,TRUE,20170,4241,2.484801,499.0281,-0.139609,0.5507045,2.48225,-2.2304,1.44025,0.505532,14.9852,35.83616,0.2364505,0,0,2.514486,0.974961,3038.645,281.1855,1.553381,5.124353,2.21E-210,7.981862,-0.3347319,1.169363,9,30.03322,3.357864,0.4954688,2.506679,3.233468,2.524926,3.271209,2.524509,-1.073188,2.506677,0.6314548,2.524925,1.245178,2.511383,PC
00400476523-01,400476523,1,s0041,44461,18.102,,2425.23,,2459425.23,,0.0978213,,24.063,,88.0069,,0.836889,,4.08636,,1.07431,,9123.02,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.420493,0.5627854,-0.5639223,0.182745,2,mandel-agol_geometric_transit_model,TRUE,17.01882,891.1727,1047.003,15.691,23.19802,0.60963,179,158.3987,17.6495,,0.150298,,967.927,,207.44,,1,1,6615,132.454,4.14155,0.0902,0,0,1.65271,0.0798,0.3057407,0.0652,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,18.1041584,-1,2425.229531,-1,2459425.23,-1,3.81888851,-1,0.965822311,-1,7907.772951,-1,TRUE,18652,1435,3.08066,1729.789,0.0443081,0.698413,3.74891,-4.137475,-4.10697,-3.93613,11.73805,16.05256,0.3880652,0,0,69.0101,25.70329,4313.318,381.1127,2.645969,8.731192,3.93E-135,4.721459,1.902035,0.5726073,2,16.69921,2.741811,-7.870608,2.52675,-2.29429,2.577116,8.198185,2.530731,-10.5129,2.526301,-2.650949,2.577113,10.84198,2.529367,PC
00400595342-01,400595342,1,s0036,44312,3.63447,0.00351454,2283.34,0.00527,2459283.34,0.00527,0.024,0.00787,10.9807,10.2331,88.8638,62.216,0.217744,9.03549,2.53392,0.578184,0.0623,0.588999,628.699,124.488,0,0,0,0,claret_tess_nonlinear_limb_darkening_model,0.6396009,-0.3152438,0.2837368,-0.1046319,6,mandel-agol_geometric_transit_model,TRUE,10.82572,1762.486,2249.994,10.44525,15.00575,0.66156,446,439.3934,4.20484,2.78159,0.0629,0.00494349,2188.38,63.2108,5420.18,281.64,1,1,9810,173.723,4.4253,0.0641,0,0,1.60776,0.0428,0.6040581,0.0907,TIC8.1,TIC8.1,Solar,TIC8.1,TIC8.1-Der,3.636109591,-1,2283.321817,-1,2459283.322,-1,3.078035354,-1,0.088,-1,681.8983756,-1,TRUE,16424,3575,3.012814,210.087,-0.246529,0.5395449,2.71225,-1.777947,1.79581,0.34581,4.908351,9.9411,0.410829,0,0,25.86842,27.63465,7630.555,2033.409,0.8999001,2.674924,4.65E-23,7.125767,-0.0232,1.014766,7,4.423809,5.971476,7.476424,2.546183,-45.35821,2.582546,45.97025,2.58159,7.203394,2.546092,-46.41354,2.582545,46.9692,2.581693,PC
00401604346-01,401604346,1,s0027,44274,2.12237,0.00245,2037.56,0.00457,2459037.56,0.00457,0.0994,0.00523,6.29444,5.46215,81.6328,17.3058,0.915946,2.12127,1.58554,0.428531,0.792768,0.435392,8056.33,121.025,0,0,0,0,claret_tess_nonlinear_limb_darkening_model,0.494604,0.219165,-0.0154,-0.06,8,mandel-agol_geometric_transit_model,TRUE,41.26107,1518.103,1845.83,36.68633,121.8798,140.5064,239,387.5132,12.9814,1.93425,0.0337825,0.00495,1596.39,63.1807,1534.91,281.108,1,1,6079,128.674,4.33912,0.0788,0,0,1.19653,0.055,0.6655737,0.1246384,TIC8.1,TIC8.1,Solar,TIC8.1,TIC8.1-Der,2.122346878,-1,2037.564772,-1,2459037.565,-1,1.536527641,-1,0.566999024,-1,7791.056695,-1,TRUE,13674,1914,1.650208,349.7016,0.0325547,0.554692,1.90913,-2.160383,0.44998,0.772199,13.95491,30.19386,0.00377,0,0,1.302897,0.8751197,2636.989,438.6475,0.3461211,2.350247,6.01E-231,6.555615,-0.0928,0.9340385,11,20.66931,2.927128,-0.802764,2.503923,0.7802947,2.548347,1.119504,2.525602,-0.7665846,2.503906,1.121684,2.548344,1.358612,2.534281,PC
00402026209-01,402026209,1,s0002,44335,1.33823,-1,1355.18,-1,2458355.18,-1,0.151478,-1,5.5024,-1,89.8663,-1,0.0128355,-1,2.15522,-1,0.286274,-1,27104.4,0,0,-1,0,-1,claret_tess_nonlinear_limb_darkening_model,0.6312764,-0.3165818,0.73521,-0.360504,19,mandel-agol_geometric_transit_model,TRUE,237.8104,4933.39,5861.848,211.7187,4024.438,14.3502,893,1785.578,14.8,-1,0.0235391,-1,1497.55,-1,1188.62,-1,1,1,5504,139.987,4.52122,0.0872,-0.01,0.1,0.894974,0.0556,1.353348,0.2844239,TIC8.1,TIC8.1,TIC8.1,TIC8.1,TIC8.1-Der,1.338257909,-1,1355.184292,-1,2458355.184,-1,2.122640859,-1,0.36232846,-1,25999.97887,-1,TRUE,19221,8936,1.484686,171.8265,-0.0941692,0.7701935,2.08626,-1.737512,0.66879,0.211088,63.747,229.525,0.1014775,0,0,0.2391236,0.1493154,1619.111,249.7284,-5.095765,0.4711683,0,8.007473,-0.6682224,1.219777,20,143.8004,26.82235,-0.2677802,2.500503,0.2003983,2.50094,0.3344634,2.50066,0.153967,2.500502,-0.001048226,2.500939,0.1539706,2.500502,KP
00402319411-01,402319411,1,s0029,44316,3.32636,0.00313,2090.2,0.00218,2459090.2,0.00218,0.147222,0.03,9.55029,157.695,88.2677,27.454,0.288704,30.9588,2.96236,0.468633,0.411883,0.492111,25292.5,602.529,0,0,0,0,claret_tess_nonlinear_limb_darkening_model,0.6519741,-0.394967,0.8383436,-0.3958863,6,mandel-agol_geometric_transit_model,TRUE,50.3796,2054.678,2562.782,45.04134,193.5731,3.58485,448,422.5837,15.2298,2.23214,0.0427,0.00203,1120.05,19.0428,371.936,1.62742,1,1,5391,127.486,4.45796,0.0815,0,0,0.947585,0.0528,1.104948,0.2163783,TIC8.1,TIC8.1,Solar,TIC8.1,TIC8.1-Der,3.326387405,-1,2090.204207,-1,2459090.204,-1,2.887992808,-1,0.465645593,-1,24263.60235,-1,TRUE,15185,3589,3.036594,2025.21,-0.00369886,0.5670611,2.76791,-2.544721,2.4597,0.890254,17.41956,40.33832,0.7857927,0,0,8.775947,2.528225,2980.58,203.9266,3.075654,8.907883,3.17E-295,7.553858,-0.3215211,1.107781,8,32.40518,10.63892,-0.0182,2.509895,-0.2653406,2.510657,0.2659633,2.510653,0.1208053,2.509892,0.0129984,2.510653,0.1215026,2.509901,PC
00403135192-01,403135192,1,s0027,44274,0.901575,0.00245,2037.01,0.00457,2459037.01,0.00457,0.0275952,0.00523,7.84222,5.46215,87.4931,17.3058,0.343012,2.12127,0.853733,0.428531,0.026015,0.435392,867.835,121.025,0,0,0,0,claret_tess_nonlinear_limb_darkening_model,0.5214364,0.0794,0.2049788,-0.1524458,24,mandel-agol_geometric_transit_model,TRUE,19.13446,2821.945,3551.351,17.19077,46.95355,8.27104,659,641.2978,4.09485,1.93425,0.018515,0.00495,2193.27,63.1807,5468.72,281.108,1,1,5801.1,111.298,4.1885,0.0714,-0.09,0.09,1.35926,0.0621,0.4141877,0.0706,TIC8.1,TIC8.1,TIC8.1,TIC8.1,TIC8.1-Der,0.901611686,-1,2037.004462,-1,2459037.004,-1,1.262678191,-1,0.630636835,-1,1146.763128,-1,TRUE,16498,5791,1.47167,66.73177,-0.337674,0.7062027,1.577,-2.477449,0.53492,0.130533,5.434307,15.63076,0.0549,0,0,0.7505536,1.316649,3156.292,1382.633,-0.1894554,0.695488,1.4E-42,7.719322,-0.9405802,1.216147,27,12.04375,-1.419063,4.107368,2.534581,4.983714,2.652337,6.458164,2.605347,4.118999,2.534496,4.972359,2.652335,6.456819,2.605023,PC
